,p_grid,p_wind,p_computing_system,computing_system_info.mpm0,computing_system_info.mpm1,carbon_intensity,battery_soc,battery_min_soc
2020-01-04 09:44:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,177.09063285387705,0.8707777043490492,0.3
2020-01-04 09:45:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,176.77294515719723,0.8725945413560972,0.3
2020-01-04 09:46:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,176.77294515719723,0.8744113783631452,0.3
2020-01-04 09:47:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,176.77294515719723,0.8762282153701931,0.3
2020-01-04 09:48:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,176.77294515719723,0.8780450523772411,0.3
2020-01-04 09:49:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,176.77294515719723,0.8798618893842891,0.3
2020-01-04 09:50:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,176.77294515719723,0.881678726391337,0.3
2020-01-04 09:51:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,176.77294515719723,0.8834955633983851,0.3
2020-01-04 09:52:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,176.77294515719723,0.885312400405433,0.3
2020-01-04 09:53:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,176.77294515719723,0.8871292374124811,0.3
2020-01-04 09:54:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,176.77294515719723,0.888946074419529,0.3
2020-01-04 09:55:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,176.77294515719723,0.8907629114265769,0.3
2020-01-04 09:56:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,176.77294515719723,0.892579748433625,0.3
2020-01-04 09:57:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,176.77294515719723,0.8943965854406729,0.3
2020-01-04 09:58:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,176.77294515719723,0.896213422447721,0.3
2020-01-04 09:59:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,176.77294515719723,0.8980302594547689,0.3
2020-01-04 10:00:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,178.6820538621721,0.8998470964618168,0.3
2020-01-04 10:01:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,178.6820538621721,0.9016639334688649,0.3
2020-01-04 10:02:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,178.6820538621721,0.9034807704759128,0.3
2020-01-04 10:03:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,178.6820538621721,0.9052976074829608,0.3
2020-01-04 10:04:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,178.6820538621721,0.9071144444900088,0.3
2020-01-04 10:05:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,178.6820538621721,0.9089312814970568,0.3
2020-01-04 10:06:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,178.6820538621721,0.9107481185041048,0.3
