,p_grid,p_solar,p_wind,p_computing_system,computing_system_info.mpm0,computing_system_info.mpm1,carbon_intensity,battery_soc,battery_min_soc
2020-06-12 02:15:00,2.958444216234299,0.0,12.752444216235084,-9.794,2.194,7.6,267.06888874045376,1.0,0.6
2020-06-12 02:16:00,2.958444216234299,0.0,12.752444216235084,-9.794,2.194,7.6,267.06888874045376,1.0,0.6
2020-06-12 02:17:00,2.958444216234299,0.0,12.752444216235084,-9.794,2.194,7.6,267.06888874045376,1.0,0.6
2020-06-12 02:18:00,2.958444216234299,0.0,12.752444216235084,-9.794,2.194,7.6,267.06888874045376,1.0,0.6
2020-06-12 02:19:00,2.958444216234299,0.0,12.752444216235084,-9.794,2.194,7.6,267.06888874045376,1.0,0.6
2020-06-12 02:20:00,2.830642119110174,0.0,12.624642119110383,-9.794,2.194,7.6,267.06888874045376,1.0,0.6
2020-06-12 02:21:00,2.830642119110174,0.0,12.624642119110383,-9.794,2.194,7.6,267.06888874045376,1.0,0.6
2020-06-12 02:22:00,2.830642119110174,0.0,12.624642119110383,-9.794,2.194,7.6,267.06888874045376,1.0,0.6
2020-06-12 02:23:00,2.830642119110174,0.0,12.624642119110383,-9.794,2.194,7.6,267.06888874045376,1.0,0.6
2020-06-12 02:24:00,2.830642119110174,0.0,12.624642119110383,-9.794,2.194,7.6,267.06888874045376,1.0,0.6
2020-06-12 02:25:00,2.958444216234299,0.0,12.752444216235084,-9.794,2.194,7.6,267.06888874045376,1.0,0.6
2020-06-12 02:26:00,2.958444216234299,0.0,12.752444216235084,-9.794,2.194,7.6,267.06888874045376,1.0,0.6
2020-06-12 02:27:00,2.958444216234299,0.0,12.752444216235084,-9.794,2.194,7.6,267.06888874045376,1.0,0.6
2020-06-12 02:28:00,2.958444216234299,0.0,12.752444216235084,-9.794,2.194,7.6,267.06888874045376,1.0,0.6
2020-06-12 02:29:00,2.958444216234299,0.0,12.752444216235084,-9.794,2.194,7.6,267.06888874045376,1.0,0.6
2020-06-12 02:30:00,2.830642119110174,0.0,12.624642119110383,-9.794,2.194,7.6,267.57965421081985,1.0,0.6
2020-06-12 02:31:00,2.830642119110174,0.0,12.624642119110383,-9.794,2.194,7.6,267.57965421081985,1.0,0.6
2020-06-12 02:32:00,2.830642119110174,0.0,12.624642119110383,-9.794,2.194,7.6,267.57965421081985,1.0,0.6
2020-06-12 02:33:00,2.830642119110174,0.0,12.624642119110383,-9.794,2.194,7.6,267.57965421081985,1.0,0.6
2020-06-12 02:34:00,2.830642119110174,0.0,12.624642119110383,-9.794,2.194,7.6,267.57965421081985,1.0,0.6
2020-06-12 02:35:00,2.6108994055131918,0.0,12.404899405512474,-9.794,2.194,7.6,267.57965421081985,1.0,0.6
2020-06-12 02:36:00,2.6108994055131918,0.0,12.404899405512474,-9.794,2.194,7.6,267.57965421081985,1.0,0.6
2020-06-12 02:37:00,2.6108994055131918,0.0,12.404899405512474,-9.794,2.194,7.6,267.57965421081985,1.0,0.6
2020-06-12 02:38:00,2.6108994055131918,0.0,12.404899405512474,-9.794,2.194,7.6,267.57965421081985,1.0,0.6
2020-06-12 02:39:00,2.6108994055131918,0.0,12.404899405512474,-9.794,2.194,7.6,267.57965421081985,1.0,0.6
2020-06-12 02:40:00,2.0066056333482267,0.0,11.800605633348336,-9.794,2.194,7.6,267.57965421081985,1.0,0.6
2020-06-12 02:41:00,2.0066056333482267,0.0,11.800605633348336,-9.794,2.194,7.6,267.57965421081985,1.0,0.6
2020-06-12 02:42:00,2.0066056333482267,0.0,11.800605633348336,-9.794,2.194,7.6,267.57965421081985,1.0,0.6
2020-06-12 02:43:00,2.0066056333482267,0.0,11.800605633348336,-9.794,2.194,7.6,267.57965421081985,1.0,0.6
2020-06-12 02:44:00,2.0066056333482267,0.0,11.800605633348336,-9.794,2.194,7.6,267.57965421081985,1.0,0.6
2020-06-12 02:45:00,1.4572488493538307,0.0,11.251248849353567,-9.794,2.194,7.6,268.30141543132703,1.0,0.6
2020-06-12 02:46:00,1.4572488493538307,0.0,11.251248849353567,-9.794,2.194,7.6,268.30141543132703,1.0,0.6
2020-06-12 02:47:00,1.4572488493538307,0.0,11.251248849353567,-9.794,2.194,7.6,268.30141543132703,1.0,0.6
2020-06-12 02:48:00,1.4572488493538307,0.0,11.251248849353567,-9.794,2.194,7.6,268.30141543132703,1.0,0.6
2020-06-12 02:49:00,1.4572488493538307,0.0,11.251248849353567,-9.794,2.194,7.6,268.30141543132703,1.0,0.6
2020-06-12 02:50:00,1.676991562950813,0.0,11.470991562951475,-9.794,2.194,7.6,268.30141543132703,1.0,0.6
2020-06-12 02:51:00,1.676991562950813,0.0,11.470991562951475,-9.794,2.194,7.6,268.30141543132703,1.0,0.6
2020-06-12 02:52:00,1.676991562950813,0.0,11.470991562951475,-9.794,2.194,7.6,268.30141543132703,1.0,0.6
2020-06-12 02:53:00,1.676991562950813,0.0,11.470991562951475,-9.794,2.194,7.6,268.30141543132703,1.0,0.6
2020-06-12 02:54:00,1.676991562950813,0.0,11.470991562951475,-9.794,2.194,7.6,268.30141543132703,1.0,0.6
2020-06-12 02:55:00,2.8855764877400363,0.0,12.679576487739972,-9.794,2.194,7.6,268.30141543132703,1.0,0.6
