,p_grid,p_wind,p_computing_system,computing_system_info.mpm0,computing_system_info.mpm1,carbon_intensity,battery_soc,battery_min_soc
2020-01-01 02:28:00,0.0,0.0,-8.581,1.781,6.8,347.7632578773746,0.4658142708333362,0.3
2020-01-01 02:29:00,0.0,0.0,-8.581,1.781,6.8,347.7632578773746,0.46492041666666956,0.3
2020-01-01 02:30:00,0.0,0.0,-8.581,1.781,6.8,347.2678405089174,0.4640265625000029,0.3
2020-01-01 02:31:00,0.0,0.0,-8.581,1.781,6.8,347.2678405089174,0.46313270833333625,0.3
2020-01-01 02:32:00,0.0,0.0,-8.581,1.781,6.8,347.2678405089174,0.4622388541666696,0.3
2020-01-01 02:33:00,0.0,0.0,-8.581,1.781,6.8,347.2678405089174,0.461345000000003,0.3
2020-01-01 02:34:00,0.0,0.0,-8.581,1.781,6.8,347.2678405089174,0.46045114583333635,0.3
2020-01-01 02:35:00,0.0,0.0,-8.581,1.781,6.8,347.2678405089174,0.4595572916666697,0.3
2020-01-01 02:36:00,0.0,0.0,-8.581,1.781,6.8,347.2678405089174,0.45866343750000305,0.3
2020-01-01 02:37:00,0.0,0.0,-8.581,1.781,6.8,347.2678405089174,0.4577695833333364,0.3
2020-01-01 02:38:00,0.0,0.0,-8.581,1.781,6.8,347.2678405089174,0.4568757291666698,0.3
2020-01-01 02:39:00,0.0,0.0,-8.581,1.781,6.8,347.2678405089174,0.45598187500000315,0.3
2020-01-01 02:40:00,0.0,0.0,-8.581,1.781,6.8,347.2678405089174,0.4550880208333365,0.3
2020-01-01 02:41:00,0.0,0.0,-8.581,1.781,6.8,347.2678405089174,0.45419416666666984,0.3
2020-01-01 02:42:00,0.0,0.0,-8.581,1.781,6.8,347.2678405089174,0.4533003125000032,0.3
2020-01-01 02:43:00,0.0,0.0,-8.581,1.781,6.8,347.2678405089174,0.45240645833333654,0.3
2020-01-01 02:44:00,0.0,0.0,-8.581,1.781,6.8,347.2678405089174,0.45151260416666994,0.3
2020-01-01 02:45:00,0.0,0.0,-8.581,1.781,6.8,346.7195965091239,0.4506187500000033,0.3
2020-01-01 02:46:00,0.0,0.0,-8.581,1.781,6.8,346.7195965091239,0.44972489583333664,0.3
2020-01-01 02:47:00,0.0,0.0,-8.581,1.781,6.8,346.7195965091239,0.44883104166667,0.3
2020-01-01 02:48:00,0.0,0.0,-8.581,1.781,6.8,346.7195965091239,0.44793718750000333,0.3
2020-01-01 02:49:00,0.0,0.0,-8.581,1.781,6.8,346.7195965091239,0.4470433333333367,0.3
2020-01-01 02:50:00,0.0,0.0,-8.581,1.781,6.8,346.7195965091239,0.4461494791666701,0.3
2020-01-01 02:51:00,0.0,0.0,-8.581,1.781,6.8,346.7195965091239,0.44525562500000343,0.3
2020-01-01 02:52:00,0.0,0.0,-8.581,1.781,6.8,346.7195965091239,0.4443617708333368,0.3
2020-01-01 02:53:00,0.0,0.0,-8.581,1.781,6.8,346.7195965091239,0.4434679166666701,0.3
2020-01-01 02:54:00,0.0,0.0,-8.581,1.781,6.8,346.7195965091239,0.4425740625000035,0.3
2020-01-01 02:55:00,0.0,0.0,-8.581,1.781,6.8,346.7195965091239,0.4416802083333369,0.3
2020-01-01 02:56:00,0.0,0.0,-8.581,1.781,6.8,346.7195965091239,0.4407863541666702,0.3
2020-01-01 02:57:00,0.0,0.0,-8.581,1.781,6.8,346.7195965091239,0.4398925000000036,0.3
2020-01-01 02:58:00,0.0,0.0,-8.581,1.781,6.8,346.7195965091239,0.4389986458333369,0.3
2020-01-01 02:59:00,0.0,0.0,-8.581,1.781,6.8,346.7195965091239,0.43810479166667027,0.3
2020-01-01 03:00:00,0.0,0.0,-8.581,1.781,6.8,346.1473058799426,0.4372109375000036,0.3
2020-01-01 03:01:00,0.0,0.0,-8.581,1.781,6.8,346.1473058799426,0.436317083333337,0.3
2020-01-01 03:02:00,0.0,0.0,-8.581,1.781,6.8,346.1473058799426,0.43542322916667037,0.3
2020-01-01 03:03:00,0.0,0.0,-8.581,1.781,6.8,346.1473058799426,0.4345293750000037,0.3
2020-01-01 03:04:00,0.0,0.0,-8.581,1.781,6.8,346.1473058799426,0.43363552083333706,0.3
2020-01-01 03:05:00,0.0,0.0,-8.581,1.781,6.8,346.1473058799426,0.4327416666666704,0.3
2020-01-01 03:06:00,0.0,0.0,-8.581,1.781,6.8,346.1473058799426,0.43184781250000376,0.3
2020-01-01 03:07:00,0.0,0.0,-8.581,1.781,6.8,346.1473058799426,0.43095395833333716,0.3
2020-01-01 03:08:00,0.0,0.0,-8.581,1.781,6.8,346.1473058799426,0.4300601041666705,0.3
2020-01-01 03:09:00,0.0,0.0,-8.581,1.781,6.8,346.1473058799426,0.42916625000000386,0.3
2020-01-01 03:10:00,0.0,0.0,-8.581,1.781,6.8,346.1473058799426,0.4282723958333372,0.3
2020-01-01 03:11:00,0.0,0.0,-8.581,1.781,6.8,346.1473058799426,0.42737854166667055,0.3
2020-01-01 03:12:00,0.0,0.0,-8.581,1.781,6.8,346.1473058799426,0.42648468750000396,0.3
2020-01-01 03:13:00,0.0,0.0,-8.581,1.781,6.8,346.1473058799426,0.4255908333333373,0.3
2020-01-01 03:14:00,0.0,0.0,-8.581,1.781,6.8,346.1473058799426,0.42469697916667065,0.3
2020-01-01 03:15:00,0.0,0.0,-8.581,1.781,6.8,345.8675363373746,0.423803125000004,0.3
2020-01-01 03:16:00,0.0,0.0,-8.581,1.781,6.8,345.8675363373746,0.42290927083333735,0.3
2020-01-01 03:17:00,0.0,0.0,-8.581,1.781,6.8,345.8675363373746,0.4220154166666707,0.3
2020-01-01 03:18:00,0.0,0.0,-8.581,1.781,6.8,345.8675363373746,0.4211215625000041,0.3
2020-01-01 03:19:00,0.0,0.0,-8.581,1.781,6.8,345.8675363373746,0.42022770833333745,0.3
2020-01-01 03:20:00,0.0,0.0,-8.581,1.781,6.8,345.8675363373746,0.4193338541666708,0.3
2020-01-01 03:21:00,0.0,0.0,-8.581,1.781,6.8,345.8675363373746,0.41844000000000414,0.3
2020-01-01 03:22:00,0.0,0.0,-8.581,1.781,6.8,345.8675363373746,0.4175461458333375,0.3
2020-01-01 03:23:00,0.0,0.0,-8.581,1.781,6.8,345.8675363373746,0.41665229166667084,0.3
2020-01-01 03:24:00,0.0,0.0,-8.581,1.781,6.8,345.8675363373746,0.41575843750000424,0.3
2020-01-01 03:25:00,0.0,0.0,-8.581,1.781,6.8,345.8675363373746,0.4148645833333376,0.3
2020-01-01 03:26:00,0.0,0.0,-8.581,1.781,6.8,345.8675363373746,0.41397072916667094,0.3
2020-01-01 03:27:00,0.0,0.0,-8.581,1.781,6.8,345.8675363373746,0.4130768750000043,0.3
2020-01-01 03:28:00,0.0,0.0,-8.581,1.781,6.8,345.8675363373746,0.41218302083333763,0.3
2020-01-01 03:29:00,0.0,0.0,-8.581,1.781,6.8,345.8675363373746,0.41128916666667104,0.3
2020-01-01 03:30:00,0.0,0.0,-8.581,1.781,6.8,345.8701288390872,0.4103953125000044,0.3
2020-01-01 03:31:00,0.0,0.0,-8.581,1.781,6.8,345.8701288390872,0.40950145833333773,0.3
2020-01-01 03:32:00,0.0,0.0,-8.581,1.781,6.8,345.8701288390872,0.4086076041666711,0.3
2020-01-01 03:33:00,0.0,0.0,-8.581,1.781,6.8,345.8701288390872,0.4077137500000044,0.3
2020-01-01 03:34:00,0.0,0.0,-8.581,1.781,6.8,345.8701288390872,0.4068198958333378,0.3
2020-01-01 03:35:00,0.0,0.0,-8.581,1.781,6.8,345.8701288390872,0.4059260416666712,0.3
2020-01-01 03:36:00,0.0,0.0,-8.581,1.781,6.8,345.8701288390872,0.4050321875000045,0.3
2020-01-01 03:37:00,0.0,0.0,-8.581,1.781,6.8,345.8701288390872,0.4041383333333379,0.3
2020-01-01 03:38:00,0.0,0.0,-8.581,1.781,6.8,345.8701288390872,0.4032444791666712,0.3
2020-01-01 03:39:00,0.0,0.0,-8.581,1.781,6.8,345.8701288390872,0.40235062500000457,0.3
2020-01-01 03:40:00,0.0,0.0,-8.581,1.781,6.8,345.8701288390872,0.4014567708333379,0.3
2020-01-01 03:41:00,0.0,0.0,-8.581,1.781,6.8,345.8701288390872,0.4005629166666713,0.3
2020-01-01 03:42:00,0.0,0.0,-8.581,1.781,6.8,345.8701288390872,0.39966906250000467,0.3
2020-01-01 03:43:00,0.0,0.0,-8.581,1.781,6.8,345.8701288390872,0.398775208333338,0.3
2020-01-01 03:44:00,0.0,0.0,-8.581,1.781,6.8,345.8701288390872,0.39788135416667136,0.3
2020-01-01 03:45:00,0.0,0.0,-8.581,1.781,6.8,345.8519513190101,0.3969875000000047,0.3
2020-01-01 03:46:00,0.0,0.0,-8.581,1.781,6.8,345.8519513190101,0.39609364583333806,0.3
2020-01-01 03:47:00,0.0,0.0,-8.581,1.781,6.8,345.8519513190101,0.39519979166667146,0.3
2020-01-01 03:48:00,0.0,0.0,-8.581,1.781,6.8,345.8519513190101,0.3943059375000048,0.3
2020-01-01 03:49:00,0.0,0.0,-8.581,1.781,6.8,345.8519513190101,0.39341208333333816,0.3
2020-01-01 03:50:00,0.0,0.0,-8.581,1.781,6.8,345.8519513190101,0.3925182291666715,0.3
2020-01-01 03:51:00,0.0,0.0,-8.581,1.781,6.8,345.8519513190101,0.39162437500000485,0.3
2020-01-01 03:52:00,0.0,0.0,-8.581,1.781,6.8,345.8519513190101,0.39073052083333826,0.3
2020-01-01 03:53:00,0.0,0.0,-8.581,1.781,6.8,345.8519513190101,0.3898366666666716,0.3
2020-01-01 03:54:00,0.0,0.0,-8.581,1.781,6.8,345.8519513190101,0.38894281250000495,0.3
2020-01-01 03:55:00,0.0,0.0,-8.581,1.781,6.8,345.8519513190101,0.3880489583333383,0.3
2020-01-01 03:56:00,0.0,0.0,-8.581,1.781,6.8,345.8519513190101,0.38715510416667165,0.3
2020-01-01 03:57:00,0.0,0.0,-8.581,1.781,6.8,345.8519513190101,0.386261250000005,0.3
2020-01-01 03:58:00,0.0,0.0,-8.581,1.781,6.8,345.8519513190101,0.3853673958333384,0.3
2020-01-01 03:59:00,0.0,0.0,-8.581,1.781,6.8,345.8519513190101,0.38447354166667175,0.3
2020-01-01 04:00:00,0.0,0.0,-8.581,1.781,6.8,345.0601743856868,0.3835796875000051,0.3
2020-01-01 04:01:00,0.0,0.0,-8.581,1.781,6.8,345.0601743856868,0.38268583333333844,0.3
2020-01-01 04:02:00,0.0,0.0,-8.581,1.781,6.8,345.0601743856868,0.3817919791666718,0.3
2020-01-01 04:03:00,0.0,0.0,-8.581,1.781,6.8,345.0601743856868,0.38089812500000514,0.3
2020-01-01 04:04:00,0.0,0.0,-8.581,1.781,6.8,345.0601743856868,0.38000427083333854,0.3
2020-01-01 04:05:00,0.0,0.0,-8.581,1.781,6.8,345.0601743856868,0.3791104166666719,0.3
2020-01-01 04:06:00,0.0,0.0,-8.581,1.781,6.8,345.0601743856868,0.37821656250000524,0.3
2020-01-01 04:07:00,0.0,0.0,-8.581,1.781,6.8,345.0601743856868,0.3773227083333386,0.3
2020-01-01 04:08:00,0.0,0.0,-8.581,1.781,6.8,345.0601743856868,0.37642885416667193,0.3
2020-01-01 04:09:00,0.0,0.0,-8.581,1.781,6.8,345.0601743856868,0.37553500000000534,0.3
