SiteID,861847,Site Timezone,-7,Data Timezone,-7,Longitude,-104.996551514,Latitude,39.7413291931
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2020,11,13,14,30,1.9000000000000001,N/A,323.28000000000003,322.83,-6.140000000000001,-6.3500000000000005,84240,83130,82080
2020,11,13,15,30,2.5,N/A,333.49,333.62,-5.69,-5.89,84160,83060,82000
2020,11,13,16,30,3.31,N/A,335.91,336.15000000000003,-6.05,-6.25,84160,83060,82000
2020,11,13,17,30,2.73,N/A,334.92,334.95,-6.21,-6.41,84140,83050,81990
2020,11,13,18,30,2.87,N/A,343.71,344.08,-6.43,-6.640000000000001,84100,83000,81940
2020,11,13,19,30,2.58,N/A,3.98,3.65,-6.55,-6.76,84040,82950,81890
2020,11,13,20,30,2.2800000000000002,N/A,349.97,349.66,-6.48,-6.69,83990,82910,81860
2020,11,13,21,30,1.32,N/A,357.93,357.93,-6.46,-6.67,83960,82880,81820
2020,11,13,22,30,1.08,N/A,340.27,337.63,-6.36,-6.5600000000000005,83900,82810,81760
2020,11,13,23,30,1.5,N/A,1.22,0.28,-6.19,-6.4,83870,82780,81730
2020,11,14,0,30,1.17,N/A,37.32,36.01,-6.23,-6.44,83860,82750,81700
2020,11,14,1,30,0.51,N/A,115.92,122.39,-5.96,-6.16,83810,82710,81660
2020,11,14,2,30,0.46,N/A,64.66,74.85000000000001,-5.78,-5.97,83760,82670,81630
2020,11,14,3,30,0.7000000000000001,N/A,152.37,153.4,-5.62,-5.82,83690,82620,81570
2020,11,14,4,30,1.21,N/A,162,161.67000000000002,-5.21,-5.41,83710,82600,81550
2020,11,14,5,30,0.67,N/A,38,44.62,-5.19,-5.38,83690,82590,81550
2020,11,14,6,30,1.7,N/A,32.14,34.84,-5.49,-5.64,83640,82560,81510
2020,11,14,7,30,2.45,N/A,25.310000000000002,25.45,-5.69,-5.8500000000000005,83610,82520,81480
2020,11,14,8,30,1.68,N/A,17.04,15.55,-5.18,-5.38,83600,82520,81470
2020,11,14,9,30,0.92,N/A,4.2,2.87,-3.84,-4.04,83600,82510,81470
2020,11,14,10,30,0.73,N/A,81.91,83.66,-2.24,-2.44,83530,82470,81430
2020,11,14,11,30,0.78,N/A,118.61,122.25,-0.02,-0.22,83480,82390,81370
2020,11,14,12,30,1.27,N/A,41.45,42.78,2.16,1.96,83440,82360,81340
2020,11,14,13,30,2.1,N/A,34.32,34.7,3.72,3.5100000000000002,83390,82340,81320
2020,11,14,14,30,2.71,N/A,22.57,22.81,4.12,3.91,83370,82300,81290
2020,11,14,15,30,2.73,N/A,26.34,26.62,3.58,3.38,83340,82280,81270
2020,11,14,16,30,3.04,N/A,357.65000000000003,357.81,2.77,2.58,83310,82280,81270
2020,11,14,17,30,2.89,N/A,344.55,345.04,1.62,1.49,83360,82300,81290
2020,11,14,18,30,1.35,N/A,354.11,352.69,1.35,1.33,83340,82300,81280
2020,11,14,19,30,1.71,N/A,353.3,352.25,0.75,0.5700000000000001,83310,82280,81250
2020,11,14,20,30,1.57,N/A,335.44,335.2,0.5700000000000001,0.4,83300,82250,81230
2020,11,14,21,30,0.3,N/A,41.02,46.76,0.4,0.21,83260,82210,81190
2020,11,14,22,30,2.73,N/A,218.95000000000002,216.70000000000002,0.75,0.72,83240,82200,81190
2020,11,14,23,30,3.5100000000000002,N/A,204.16,200.55,1.8800000000000001,2.35,83200,82170,81160
2020,11,15,0,30,1.97,N/A,198.62,192.01,3.3000000000000003,4.57,83180,82140,81140
2020,11,15,1,30,1.81,N/A,214.11,222.25,3.84,4.15,83200,82160,81150
2020,11,15,2,30,1.96,N/A,152.02,151.66,4.68,5.05,83180,82140,81140
2020,11,15,3,30,1.98,N/A,124.04,125.37,4.58,5.38,83170,82130,81140
2020,11,15,4,30,2.1,N/A,86.31,91.25,4.17,4.79,83200,82160,81160
2020,11,15,5,30,1.3900000000000001,N/A,103.63,104.87,3.97,4.36,83250,82220,81220
2020,11,15,6,30,6.37,N/A,29.73,30.810000000000002,-0.98,-0.76,83330,82280,81260
2020,11,15,7,30,7.49,N/A,36.44,37.32,-1.81,-2,83460,82400,81360
2020,11,15,8,30,7.75,N/A,26.92,26.990000000000002,-3.69,-3.9,83610,82540,81500
2020,11,15,9,30,5.59,N/A,34.34,34.54,-3.88,-4.1,83710,82640,81590
2020,11,15,10,30,5.38,N/A,27.46,27.77,-3.92,-4.14,83740,82680,81630
2020,11,15,11,30,6.65,N/A,26.38,26.35,-4.41,-4.63,83770,82710,81670
2020,11,15,12,30,5.55,N/A,23.6,24.05,-4.89,-5.11,83840,82760,81710
2020,11,15,13,30,7.3,N/A,23.88,24.22,-5.38,-5.59,83920,82820,81770
2020,11,15,14,30,5.72,N/A,32.160000000000004,32.410000000000004,-5.47,-5.69,83950,82860,81800
2020,11,15,15,30,7.3100000000000005,N/A,32.47,32.83,-6.1000000000000005,-6.3100000000000005,83980,82890,81830
2020,11,15,16,30,6.76,N/A,27.04,27.42,-7,-7.21,84050,82960,81900
2020,11,15,17,30,6.36,N/A,26.740000000000002,27.17,-7.42,-7.63,84140,83040,81980
2020,11,15,18,30,5.44,N/A,30.01,30.46,-7.68,-7.890000000000001,84180,83100,82040
2020,11,15,19,30,4.98,N/A,41.01,40.97,-8.13,-8.35,84210,83120,82050
2020,11,15,20,30,4.33,N/A,34.4,34.85,-8.57,-8.77,84220,83130,82060
2020,11,15,21,30,3.8200000000000003,N/A,20.34,21.07,-8.76,-8.96,84240,83140,82070
2020,11,15,22,30,4.03,N/A,36.64,37.32,-9.1,-9.32,84220,83120,82050
2020,11,15,23,30,2.71,N/A,46.27,47.050000000000004,-8.78,-9,84240,83130,82060
2020,11,16,0,30,2.6,N/A,37.31,38.27,-8.6,-8.8,84220,83120,82050
2020,11,16,1,30,1.8900000000000001,N/A,34.77,35.96,-8.42,-8.63,84210,83120,82060
2020,11,16,2,30,0.63,N/A,97.12,99.32000000000001,-8.19,-8.39,84210,83120,82050
2020,11,16,3,30,1.67,N/A,182.92000000000002,183.47,-8.03,-8.23,84160,83070,82000
2020,11,16,4,30,2.3000000000000003,N/A,157.16,157.19,-7.76,-7.97,84150,83060,82000
2020,11,16,5,30,2.13,N/A,188.44,188.69,-7.49,-7.7,84130,83060,81990
2020,11,16,6,30,1.72,N/A,199.22,200.01,-7.13,-7.34,84110,83030,81970
2020,11,16,7,30,1.29,N/A,201.39000000000001,202.95000000000002,-6.7,-6.9,84110,83040,81980
2020,11,16,8,30,0.26,N/A,230.37,234.66,-6.12,-6.33,84130,83060,82000
2020,11,16,9,30,1.33,N/A,52.32,52.2,-5.33,-5.55,84170,83100,82050
2020,11,16,10,30,2.2600000000000002,N/A,64.55,65.15,-4.8,-5.0200000000000005,84160,83100,82050
2020,11,16,11,30,2.68,N/A,83.31,83.16,-3.81,-4.0200000000000005,84150,83080,82030
2020,11,16,12,30,2.49,N/A,74.16,74.06,-2.83,-3.04,84140,83080,82030
2020,11,16,13,30,2.77,N/A,77.9,78.71000000000001,-2.27,-2.48,84160,83090,82050
2020,11,16,14,30,2.31,N/A,77.46000000000001,77.38,-1.84,-2.04,84170,83110,82070
2020,11,16,15,30,2.58,N/A,97.34,97.18,-1.74,-1.94,84150,83110,82070
2020,11,16,16,30,1.74,N/A,108.38,108.01,-1.83,-2.02,84220,83160,82110
2020,11,16,17,30,1.24,N/A,28.19,22,-1.74,-1.92,84260,83210,82160
2020,11,16,18,30,4.64,N/A,323.97,322.28000000000003,-0.96,-1.05,84310,83240,82200
2020,11,16,19,30,3.14,N/A,234.26,235.52,-2.07,-2.21,84300,83260,82210
2020,11,16,20,30,1.93,N/A,272.07,275.54,-2.2800000000000002,-2.42,84290,83260,82220
2020,11,16,21,30,9.74,N/A,299.13,298.61,-2.3000000000000003,-2.47,84350,83280,82240
2020,11,16,22,30,12.96,N/A,301.95,301.68,-2.44,-2.6,84350,83270,82230
2020,11,16,23,30,10.040000000000001,N/A,310.02,308.82,-2.36,-2.5300000000000002,84360,83290,82250
2020,11,17,0,30,12.74,N/A,313.36,312.65000000000003,-2.89,-3.0500000000000003,84370,83300,82250
2020,11,17,1,30,13.620000000000001,N/A,309.41,309.05,-2.87,-3.04,84390,83320,82270
2020,11,17,2,30,11.31,N/A,309.48,308.61,-2.8000000000000003,-2.96,84410,83310,82270
2020,11,17,3,30,8.77,N/A,296.96,296.48,-2.48,-2.65,84370,83270,82230
2020,11,17,4,30,11.28,N/A,298.45,298.14,-2.82,-2.99,84440,83290,82250
2020,11,17,5,30,14.4,N/A,311.69,311.76,-3.22,-3.39,84390,83300,82250
2020,11,17,6,30,9.15,N/A,301.97,301.83,-2.84,-3,84380,83280,82230
2020,11,17,7,30,14.47,N/A,302.86,303.17,-2.54,-2.7,84360,83260,82210
2020,11,17,8,30,14.59,N/A,318.93,318.73,-2.31,-2.48,84370,83290,82240
2020,11,17,9,30,12.96,N/A,322.48,322.22,-1.59,-1.79,84370,83300,82260
2020,11,17,10,30,4.9,N/A,327.99,327.74,-0.76,-0.98,84380,83300,82260
2020,11,17,11,30,6.3100000000000005,N/A,316.02,316.25,0.01,-0.22,84330,83270,82230
2020,11,17,12,30,6.44,N/A,322.28000000000003,322.07,0.74,0.52,84330,83260,82230
2020,11,17,13,30,7.3500000000000005,N/A,316.77,316.91,1.24,1.02,84320,83260,82220
2020,11,17,14,30,6.7,N/A,316.08,316.38,1.48,1.26,84320,83250,82220
2020,11,17,15,30,7.3500000000000005,N/A,318.27,318.05,1.26,1.05,84330,83260,82230
2020,11,17,16,30,11.120000000000001,N/A,304.03000000000003,303.55,0.39,0.25,84340,83280,82240
2020,11,17,17,30,8.67,N/A,304.44,301.31,0.2,0.1,84360,83320,82280
2020,11,17,18,30,8.77,N/A,286.18,284.90000000000003,-0.16,-0.32,84420,83350,82320
2020,11,17,19,30,10.55,N/A,280.16,279.91,-0.04,-0.19,84420,83350,82310
2020,11,17,20,30,9.68,N/A,283.46,282.46,0.2,0.08,84420,83330,82300
2020,11,17,21,30,7.48,N/A,284.46,283.32,0.18,0.07,84400,83320,82280
2020,11,17,22,30,3.85,N/A,276.51,275.68,0.44,0.33,84350,83290,82250
2020,11,17,23,30,4.36,N/A,275.96,275.19,0.56,0.47000000000000003,84340,83280,82250
2020,11,18,0,30,3.96,N/A,269.14,270.86,0.51,0.44,84330,83270,82240
2020,11,18,1,30,2.79,N/A,253.02,260.36,0.72,0.64,84330,83270,82240
2020,11,18,2,30,2.14,N/A,227.39000000000001,247.28,0.93,0.87,84290,83230,82200
2020,11,18,3,30,2.4,N/A,243.17000000000002,256.19,1.28,1.23,84260,83210,82180
2020,11,18,4,30,3.69,N/A,256.81,263.05,1.9000000000000001,1.92,84260,83200,82170
2020,11,18,5,30,2.5500000000000003,N/A,223.31,240.70000000000002,2.23,2.17,84220,83180,82150
2020,11,18,6,30,1.43,N/A,171.85,209.73000000000002,2.5100000000000002,2.42,84190,83140,82120
2020,11,18,7,30,2.18,N/A,121.96000000000001,131.65,3.0300000000000002,2.97,84120,83090,82060
2020,11,18,8,30,2.56,N/A,107.22,104.87,3.73,3.7,84090,83060,82030
2020,11,18,9,30,3.44,N/A,96.24000000000001,96.07000000000001,4.71,4.65,84070,83040,82030
2020,11,18,10,30,3.12,N/A,97.76,96.85000000000001,5.32,5.32,84040,83000,81990
2020,11,18,11,30,1.5,N/A,103.83,106.10000000000001,6.74,6.75,84000,82970,81960
2020,11,18,12,30,1.1,N/A,202.70000000000002,203.48000000000002,7.59,7.390000000000001,83970,82940,81930
2020,11,18,13,30,1.37,N/A,169.26,169.93,8.48,8.27,83950,82930,81930
2020,11,18,14,30,8.43,N/A,288.49,288.04,8.72,8.52,83970,82920,81920
2020,11,18,15,30,6.04,N/A,285.8,284.22,7.58,7.390000000000001,83910,82910,81910
2020,11,18,16,30,10.1,N/A,278.73,278.74,6.86,6.71,83920,82910,81910
2020,11,18,17,30,2.73,N/A,61.75,59.5,6.24,6.11,83960,82930,81920
2020,11,18,18,30,3.34,N/A,99.83,104.59,6.21,6.11,83990,82950,81940
2020,11,18,19,30,2,N/A,228.37,243,6.65,6.61,84010,82960,81950
2020,11,18,20,30,10.11,N/A,265.5,266.71,7.12,7.07,84020,82970,81970
2020,11,18,21,30,10.66,N/A,280.35,279.62,7.3100000000000005,7.19,84010,82990,81990
2020,11,18,22,30,6.1000000000000005,N/A,318.76,312.77,7.07,6.97,84040,83000,82000
2020,11,18,23,30,4.5200000000000005,N/A,358.75,356.04,7.09,6.99,84060,83020,82020
2020,11,19,0,30,3.0500000000000003,N/A,337.93,326.96,7.51,7.3500000000000005,84080,83040,82030
2020,11,19,1,30,4.03,N/A,296.04,291.51,7.75,7.6000000000000005,84100,83070,82060
2020,11,19,2,30,3.5700000000000003,N/A,211.04,223.91,6.91,7.0200000000000005,84090,83050,82050
2020,11,19,3,30,4.54,N/A,206.35,216.59,7.51,7.8500000000000005,84090,83030,82020
2020,11,19,4,30,3.94,N/A,278.13,279.36,7.28,7.44,84080,83030,82030
2020,11,19,5,30,2.95,N/A,270.67,271.05,8.25,8.18,84090,83040,82040
2020,11,19,6,30,1.53,N/A,277.72,282.55,8.18,8.15,84050,83030,82020
2020,11,19,7,30,4.23,N/A,292.36,291.65000000000003,7.49,7.3500000000000005,84050,83020,82010
2020,11,19,8,30,4.99,N/A,299.41,296.38,7.72,7.73,84050,83020,82020
2020,11,19,9,30,0.8300000000000001,N/A,178.39000000000001,183.62,7.34,7.2700000000000005,84060,83030,82020
2020,11,19,10,30,12.36,N/A,291.27,291.36,9.34,9.14,83950,82960,81970
2020,11,19,11,30,7.4,N/A,318.59000000000003,318.07,9.68,9.47,83930,82950,81950
2020,11,19,12,30,8.88,N/A,312.97,312.82,10.23,10.01,83900,82920,81920
2020,11,19,13,30,6.42,N/A,329.65000000000003,329,10.28,10.06,83900,82910,81910
2020,11,19,14,30,5.42,N/A,347.29,346.36,9.75,9.55,83910,82880,81890
2020,11,19,15,30,4.66,N/A,336.76,334.43,9.71,9.52,83910,82860,81870
2020,11,19,16,30,4.5,N/A,330.32,326.42,9.07,8.94,83910,82870,81880
2020,11,19,17,30,4.17,N/A,342.2,336.91,8.05,7.99,83890,82880,81880
2020,11,19,18,30,1.3900000000000001,N/A,12.9,5.64,7.17,7.24,83910,82890,81880
2020,11,19,19,30,0.79,N/A,129.38,118.5,7.54,7.5200000000000005,83900,82870,81870
2020,11,19,20,30,2.54,N/A,330.99,331.37,6.65,6.59,83880,82860,81850
2020,11,19,21,30,3.5100000000000002,N/A,341.94,340.34000000000003,5.5600000000000005,5.8100000000000005,83880,82860,81850
2020,11,19,22,30,1.4000000000000001,N/A,333.49,335.34000000000003,4.28,4.19,83890,82860,81840
2020,11,19,23,30,0.64,N/A,269,267.96,3.94,3.75,83910,82870,81860
2020,11,20,0,30,2.08,N/A,290.62,286.13,3.86,3.79,83910,82870,81860
2020,11,20,1,30,2.29,N/A,348.22,345.45,3.63,3.65,83910,82870,81860
2020,11,20,2,30,0.77,N/A,18.400000000000002,355.44,3.2800000000000002,3.22,83900,82860,81840
2020,11,20,3,30,0.86,N/A,92.10000000000001,100.76,3.11,3.0300000000000002,83870,82840,81810
2020,11,20,4,30,1.1500000000000001,N/A,147.74,151.97,3.25,3.2,83860,82820,81800
2020,11,20,5,30,1.59,N/A,142.93,152.67000000000002,3.91,3.99,83840,82810,81800
2020,11,20,6,30,1.17,N/A,67.13,90.91,3.75,3.97,83850,82810,81800
2020,11,20,7,30,2.44,N/A,9.94,10.96,2.92,3.0300000000000002,83830,82790,81780
2020,11,20,8,30,3.1,N/A,27.94,29.21,2.67,2.77,83840,82810,81790
2020,11,20,9,30,2.17,N/A,34.6,35.44,3.72,3.5,83830,82800,81780
2020,11,20,10,30,1.6600000000000001,N/A,68.35000000000001,69.59,5.43,5.21,83800,82770,81770
2020,11,20,11,30,1.09,N/A,10.92,13.63,7.18,6.96,83770,82750,81750
2020,11,20,12,30,1.5,N/A,348.62,350.23,8.6,8.38,83750,82740,81740
2020,11,20,13,30,1.74,N/A,359.8,1.61,9.52,9.31,83730,82720,81730
2020,11,20,14,30,1.94,N/A,9.120000000000001,10.11,10.27,10.07,83710,82710,81710
2020,11,20,15,30,3.54,N/A,9.68,9.44,9.870000000000001,9.67,83700,82690,81700
2020,11,20,16,30,4.4,N/A,13.450000000000001,12.65,9.25,9.09,83720,82720,81720
2020,11,20,17,30,4.3100000000000005,N/A,7.42,6.96,8.27,8.14,83770,82750,81760
2020,11,20,18,30,3.17,N/A,1.51,1.6400000000000001,7.92,7.8100000000000005,83780,82770,81770
2020,11,20,19,30,2.14,N/A,18.53,17.900000000000002,7.16,7.07,83790,82770,81770
2020,11,20,20,30,0.61,N/A,26.91,15.64,6.68,6.53,83780,82760,81750
2020,11,20,21,30,0.92,N/A,11.46,13.97,6.5,6.32,83780,82760,81750
2020,11,20,22,30,1.01,N/A,113.06,111.36,6.37,6.25,83770,82750,81750
2020,11,20,23,30,0.76,N/A,69.34,70.52,6.57,6.51,83770,82750,81740
2020,11,21,0,30,0.63,N/A,198.44,185.87,6.29,6.25,83770,82750,81750
2020,11,21,1,30,0.8300000000000001,N/A,165.38,161.02,6.24,6.2700000000000005,83780,82760,81760
2020,11,21,2,30,1.02,N/A,136.11,138.37,6.16,6.2,83770,82750,81740
2020,11,21,3,30,0.65,N/A,98.33,96.66,6.07,6.09,83740,82720,81720
2020,11,21,4,30,1.21,N/A,98.67,96.24000000000001,5.98,6.09,83750,82720,81720
2020,11,21,5,30,1.03,N/A,108.43,98.74000000000001,5.75,5.79,83770,82740,81730
2020,11,21,6,30,0.74,N/A,163.8,144.3,5.2700000000000005,5.48,83770,82750,81740
2020,11,21,7,30,1.48,N/A,145.87,139.61,5.67,5.89,83760,82740,81730
2020,11,21,8,30,1.84,N/A,137.57,137.32,6.140000000000001,6.34,83760,82730,81730
2020,11,21,9,30,1.21,N/A,204.65,202.31,6.37,6.17,83770,82740,81740
2020,11,21,10,30,0.21,N/A,147.46,151.3,7.63,7.42,83740,82720,81720
2020,11,21,11,30,1.1,N/A,111.54,111.25,9.09,8.88,83700,82690,81690
2020,11,21,12,30,0.9500000000000001,N/A,37.07,36.800000000000004,9.99,9.78,83680,82680,81680
2020,11,21,13,30,0.89,N/A,43.96,44.77,10.61,10.39,83690,82680,81690
2020,11,21,14,30,0.85,N/A,43.800000000000004,45.51,11.05,10.84,83680,82680,81690
2020,11,21,15,30,0.81,N/A,74.01,74.79,11.16,10.96,83670,82670,81680
2020,11,21,16,30,0.75,N/A,75.22,82.2,10.99,10.81,83710,82700,81710
2020,11,21,17,30,4.2,N/A,285.79,286.88,10.56,10.38,83760,82750,81760
2020,11,21,18,30,4.5600000000000005,N/A,266.2,264.01,10.200000000000001,10.01,83780,82770,81780
2020,11,21,19,30,5.69,N/A,247.06,245.54,10.41,10.23,83770,82760,81770
2020,11,21,20,30,5.01,N/A,223.32,223.51,9.94,10.02,83760,82750,81750
2020,11,21,21,30,3.85,N/A,227.33,225.52,9.48,9.6,83770,82760,81770
2020,11,21,22,30,3.87,N/A,192.21,195.26,8.620000000000001,8.6,83750,82740,81740
2020,11,21,23,30,4.37,N/A,195.43,196.83,8.35,8.43,83740,82720,81720
2020,11,22,0,30,4.32,N/A,203.63,206.58,8.19,8.28,83710,82700,81700
2020,11,22,1,30,3.16,N/A,187.32,191.17000000000002,8,8.040000000000001,83680,82670,81670
2020,11,22,2,30,2.38,N/A,202.44,207.69,8.21,8.17,83630,82610,81620
2020,11,22,3,30,2.11,N/A,206.29,212.38,8.42,8.45,83570,82550,81550
2020,11,22,4,30,3.34,N/A,151.12,141.09,8.5,8.65,83490,82480,81490
2020,11,22,5,30,4.21,N/A,196.91,194.71,8.22,8.52,83470,82450,81460
2020,11,22,6,30,2.42,N/A,188.44,217.84,10.48,10.700000000000001,83390,82390,81410
2020,11,22,7,30,2.17,N/A,211.72,240.01,10.18,10.15,83340,82330,81340
2020,11,22,8,30,2.75,N/A,172.12,180.38,9.870000000000001,9.86,83290,82280,81290
2020,11,22,9,30,2.81,N/A,205.44,208.81,10.3,10.35,83240,82230,81240
2020,11,22,10,30,3.34,N/A,255.15,255.9,12.35,12.14,83140,82140,81160
2020,11,22,11,30,1.61,N/A,257.53000000000003,259.02,13.26,13.05,83030,82040,81070
2020,11,22,12,30,7.18,N/A,259.99,260.6,14.36,14.14,82960,81980,81010
2020,11,22,13,30,5.07,N/A,27.240000000000002,27.400000000000002,14.63,14.42,82880,81900,80930
2020,11,22,14,30,6.09,N/A,307.36,307.04,14.700000000000001,14.49,82830,81860,80890
2020,11,22,15,30,9.41,N/A,280.82,281.41,14.13,13.93,82800,81830,80860
2020,11,22,16,30,2.19,N/A,267.72,270.83,13.3,13.09,82790,81790,80820
2020,11,22,17,30,16.03,N/A,252.8,252.84,12.22,12.040000000000001,82760,81760,80790
2020,11,22,18,30,11.4,N/A,275.62,273.57,11.44,11.33,82750,81760,80780
2020,11,22,19,30,14.81,N/A,285.76,285.28000000000003,11.93,11.84,82710,81700,80730
2020,11,22,20,30,12.89,N/A,272.93,273.65000000000003,10.9,10.74,82750,81730,80760
2020,11,22,21,30,12.71,N/A,280.62,280.95,10.06,9.89,82640,81650,80670
2020,11,22,22,30,13.67,N/A,305.12,305.2,9.85,9.69,82720,81680,80700
2020,11,22,23,30,3.52,N/A,309.5,297.42,9.93,9.88,82610,81610,80630
2020,11,23,0,30,4.18,N/A,140.74,141.9,9.06,8.98,82630,81620,80640
2020,11,23,1,30,16.02,N/A,20.64,20.67,5.92,5.68,82810,81780,80780
2020,11,23,2,30,11.040000000000001,N/A,42.57,42.36,5.23,5.04,82850,81830,80830
2020,11,23,3,30,5.1000000000000005,N/A,20.51,20.76,4.33,4.13,83000,81980,80980
2020,11,23,4,30,10.290000000000001,N/A,23.09,22.93,2.18,1.97,83110,82080,81070
2020,11,23,5,30,8.2,N/A,36.480000000000004,36.2,2.82,2.62,83130,82090,81090
2020,11,23,6,30,14.74,N/A,17.64,17.400000000000002,0.8,0.58,83220,82180,81160
2020,11,23,7,30,3.56,N/A,317.48,324.02,0.43,0.34,83220,82200,81180
2020,11,23,8,30,9.17,N/A,5.91,5.84,3,2.79,83270,82240,81230
2020,11,23,9,30,9.65,N/A,15.01,14.790000000000001,3.31,3.1,83300,82260,81250
2020,11,23,10,30,6.8100000000000005,N/A,12.82,12.540000000000001,4.2,3.98,83300,82270,81260
2020,11,23,11,30,8.5,N/A,4.89,4.7700000000000005,4.42,4.2,83300,82280,81270
2020,11,23,12,30,8.64,N/A,355.3,355.21,4.57,4.3500000000000005,83290,82280,81270
2020,11,23,13,30,10.35,N/A,18.34,18.23,3.94,3.71,83320,82290,81280
2020,11,23,14,30,9.78,N/A,321.77,322.16,3.54,3.3200000000000003,83410,82380,81370
2020,11,23,15,30,7.1000000000000005,N/A,359.64,359.74,3.43,3.22,83420,82390,81380
2020,11,23,16,30,5.51,N/A,341.49,341.48,2.48,2.27,83500,82470,81450
2020,11,23,17,30,5.99,N/A,347.06,346.86,2.18,1.98,83540,82510,81490
2020,11,23,18,30,6.48,N/A,344.40000000000003,344.09000000000003,2.05,1.85,83580,82540,81520
2020,11,23,19,30,7.8100000000000005,N/A,336.74,336.54,2.09,1.8900000000000001,83570,82530,81510
2020,11,23,20,30,10.040000000000001,N/A,335.02,335.03000000000003,2.08,1.87,83560,82520,81500
2020,11,23,21,30,8.82,N/A,326.41,326.47,2.35,2.15,83580,82530,81510
2020,11,23,22,30,6.45,N/A,345.45,345.06,2.42,2.22,83570,82530,81510
2020,11,23,23,30,7.44,N/A,333.71,333.47,2.54,2.35,83550,82510,81490
2020,11,24,0,30,5.79,N/A,330.67,330.37,2.71,2.5100000000000002,83520,82480,81470
2020,11,24,1,30,4.83,N/A,357.05,354.5,2.85,2.66,83500,82470,81450
2020,11,24,2,30,3.89,N/A,28.76,24.150000000000002,2.63,2.47,83500,82450,81430
2020,11,24,3,30,3.49,N/A,22.68,18.39,2.65,2.47,83490,82430,81410
2020,11,24,4,30,6.8100000000000005,N/A,329.19,326.36,2.69,2.5,83510,82470,81450
2020,11,24,5,30,13.84,N/A,305.52,304.84000000000003,2.48,2.29,83490,82460,81440
2020,11,24,6,30,16.94,N/A,299.18,299.19,2.31,2.12,83490,82470,81450
2020,11,24,7,30,15.96,N/A,302.25,302.2,2.2600000000000002,2.07,83520,82490,81470
2020,11,24,8,30,11.48,N/A,320.67,320.24,2.7600000000000002,2.56,83610,82570,81550
2020,11,24,9,30,7.96,N/A,347.64,347.21,3.5100000000000002,3.3000000000000003,83670,82640,81620
2020,11,24,10,30,8.17,N/A,351,350.66,4.12,3.9,83680,82650,81630
2020,11,24,11,30,13.72,N/A,338.94,338.74,4.1,3.87,83730,82700,81690
2020,11,24,12,30,12,N/A,358.47,358.5,4.0200000000000005,3.79,83810,82780,81760
2020,11,24,13,30,12.56,N/A,352.88,352.68,4,3.77,83910,82880,81860
2020,11,24,14,30,13.61,N/A,353.16,353.18,3.75,3.54,83970,82940,81920
2020,11,24,15,30,14.88,N/A,350.28000000000003,350.14,3.23,3.02,84020,82990,81970
2020,11,24,16,30,10.38,N/A,356.3,356.24,2.77,2.56,84150,83110,82090
2020,11,24,17,30,8.58,N/A,15.81,15.43,2,1.8,84300,83250,82220
2020,11,24,18,30,8.47,N/A,359.95,359.68,1.8800000000000001,1.67,84400,83360,82320
2020,11,24,19,30,6.99,N/A,357.02,356.59000000000003,1.83,1.6300000000000001,84450,83400,82380
2020,11,24,20,30,10.53,N/A,0.8300000000000001,0.52,1.44,1.23,84460,83420,82380
2020,11,24,21,30,5.64,N/A,34.13,33.480000000000004,0.21,0.01,84520,83450,82410
2020,11,24,22,30,2.57,N/A,20.72,18.85,0.84,0.64,84510,83450,82420
2020,11,24,23,30,2.59,N/A,182.77,183,0.96,0.76,84520,83450,82420
2020,11,25,0,30,3.96,N/A,176.69,176.68,0.9500000000000001,0.75,84480,83430,82390
2020,11,25,1,30,5.9,N/A,176.63,176.87,1.01,0.81,84430,83380,82350
2020,11,25,2,30,9.48,N/A,307.90000000000003,308.40000000000003,2.19,2,84350,83310,82290
2020,11,25,3,30,2.05,N/A,236.56,238.52,1.99,1.8,84330,83250,82230
2020,11,25,4,30,2.05,N/A,138.72,140.52,2.12,1.93,84260,83180,82150
2020,11,25,5,30,5.89,N/A,293.25,291.24,2.5500000000000003,2.36,84160,83120,82090
2020,11,25,6,30,8.55,N/A,302.43,299.47,2.68,2.5,84100,83050,82030
2020,11,25,7,30,4.2,N/A,323.52,319.96,2.81,2.64,84000,82950,81930
2020,11,25,8,30,13.69,N/A,299.72,300.31,3.1,2.91,84010,82900,81880
2020,11,25,9,30,14.33,N/A,312.13,312.27,4.34,4.13,83840,82840,81820
2020,11,25,10,30,15.83,N/A,315.89,315.66,5.44,5.23,83820,82770,81760
2020,11,25,11,30,15.51,N/A,319.96,319.65000000000003,6.5,6.28,83710,82710,81700
2020,11,25,12,30,11.64,N/A,331.28000000000003,330.7,7.8100000000000005,7.59,83710,82690,81690
2020,11,25,13,30,9.620000000000001,N/A,346.95,346.29,8.36,8.14,83660,82680,81680
2020,11,25,14,30,8.24,N/A,320.87,319.84000000000003,9.540000000000001,9.33,83620,82630,81640
2020,11,25,15,30,10.68,N/A,322.34000000000003,321.17,9.19,8.99,83610,82590,81600
2020,11,25,16,30,12.19,N/A,306.78000000000003,305.71,8.99,8.81,83590,82580,81580
2020,11,25,17,30,8.22,N/A,323.27,321.26,8.700000000000001,8.55,83630,82590,81600
